식품군,식품명,에너지,단백질,지방 ,탄수화물,당류
,,kcal,g,g,g,g
해조류,"김, 조미김, 구운것",307,37.69,49.23,4.82,0.39
해조류,"김, 참김, 생것",12,3.3,0.4,2,-
해조류,"김, 참김, 구운것",174,43.3,0.9,41.7,-
해조류,"김, 참김, 말린것",165,38.6,1.7,40.3,-
해조류,"김, 초밥김, 말린것",151,32.7,0.8,40.9,-
해조류,"꼬시래기, 생것",17,1.8,0.2,6.2,-
해조류,"다시마, 생것",12,1.1,0.2,4.2,-
해조류,"다시마, 말린것",110,7.4,1.1,45.2,-
해조류,"다시마, 염장",16,1.2,0.3,6,-
해조류,다시마 육수,1,0.1,0,0.3,-
해조류,다시마 튀각,228,3.6,23,58.8,-
해조류,"대황, 말린것",145,7.3,0.2,64.5,-
해조류,"뜸부기, 말린것",128,6.1,2.5,52.1,-
해조류,"매생이, 생것",39,3.88,3.29,8.19,0.07
해조류,"매생이, 말린것",125,20.6,0.5,40.6,-
해조류,"모자반, 생것",18,1.8,0.2,6.7,-
해조류,"모자반, 말린것",129,15.2,1.7,45.7,-
해조류,"모자반, 가루",127,14,3.9,40.8,-
해조류,"모자반, 염장",18,3.1,0.2,5.4,-
해조류,"미역, 생것",12,1.68,0.29,3.7,0
해조류,"미역, 양식, 생것",15,2.1,0.2,5,-
해조류,"미역, 말린것",150,20.31,4.83,43.65,0
해조류,"미역, 가루",134,10.7,1.8,52.4,-
해조류,"미역, 염장",34,6,0.9,8.8,-
해조류,"미역, 염장, 데친것",35,6,0.9,9.3,-
해조류,"미역, 줄기, 생것",14,1.8,0.2,4.6,-
해조류,"미역, 줄기, 염장 후 탈염, 삶은것",18,1.1,0.3,5.5,-
해조류,미역 튀각,283,9.75,38.02,46.21,9.27
해조류,"불등풀가사리, 말린것",147,16.5,0.6,55.7,-
해조류,"석묵, 말린것",38,9.6,0.2,9.1,-
해조류,"순채, 생것",22,2.5,0.7,7.1,-
해조류,"우뭇가사리, 생것",46,4.2,0.2,18.5,-
해조류,우뭇가사리묵(우무),2,0.1,0,0.8,-
해조류,한천,154,2.3,0.1,74.6,-
해조류,"진두발, 말린것",119,2.5,1.5,53.5,-
해조류,"청각, 생것",8,1.4,0.4,1.6,-
해조류,"청각, 말린것",137,13.8,0.8,52.8,-
해조류,"클로렐라, 말린것",174,45.3,7.2,25.7,-
해조류,"톳, 생것",16,1.9,0.4,5,-
해조류,"톳, 말린것",81,6.6,0.8,32,-
해조류,"톳, 삶아서 말린것",135,6.2,0.8,59.7,-
해조류,"파래, 생것",11,2.18,0.15,2.95,0.04
해조류,"파래, 말린것",201,22.1,0.6,41.7,-
해조류,"파래, 가시파래, 말린것",136,20,0.7,46.5,-
해조류,"파래, 갈파래, 말린것",129,23.1,0.5,40.1,-
해조류,"파래, 납작파래, 생것",17,3.3,0.7,3.5,-
해조류,"파래, 창자파래, 말린것",142,23.6,0.8,45.8,-
해조류,"파래, 홑파래, 말린것",146,17.2,1.1,53.2,-
우유 및 그 제품,모유,61,1.1,3.5,7.2,-6.4
우유 및 그 제품,분유,498,13.98,23.93,56.6,47.28
우유 및 그 제품,"분유, 1단계",508,12.41,25.75,56.88,49.01
우유 및 그 제품,"분유, 2단계",506,12.63,25.38,56.93,49
우유 및 그 제품,"분유, 3단계",477,16.91,20.65,56.04,43.85
우유 및 그 제품,"분유, 전지",509,25.46,27.32,39.07,38.63
우유 및 그 제품,"분유, 탈지",358,33.88,0.97,53.16,46.17
우유 및 그 제품,산양유,62,3.16,3.62,4.03,3.48
우유 및 그 제품,셔벗,143,0.83,2.05,30.31,21.83
우유 및 그 제품,아이스밀크,167,3.4,6.4,23.9,-
우유 및 그 제품,"아이스크림, 딸기맛, 유지방12%",205,2.93,12,21.4,20.48
우유 및 그 제품,"아이스크림, 딸기맛, 유지방14.5%",241,3.77,15.41,21.69,20.36
우유 및 그 제품,"아이스크림, 바닐라맛",179,4.98,7.83,22.25,17.3
우유 및 그 제품,"아이스크림, 초콜릿맛, 유지방12% ",245,4.63,13.24,26.86,19.34
우유 및 그 제품,"아이스크림, 초콜릿맛, 유지방14.7%",257,4.56,16.99,21.38,17.3
우유 및 그 제품,"아이스크림, 유지방 8%",178,3.9,8,23.2,15.1
우유 및 그 제품,"아이스크림, 빙과, 딸기맛",168,0.82,6.56,26.5,15.12
우유 및 그 제품,"아이스크림, 빙과, 초콜릿맛",182,1.37,6.34,29.86,18.68
우유 및 그 제품,"아이스크림, 소프트 아이스크림, 바닐라맛",139,2.38,3.98,23.5,23.7
우유 및 그 제품,"연유, 점성이 낮은것",126,5.56,5.73,13.1,5.05
우유 및 그 제품,"연유, 점성이 높은것",367,7.76,7.84,66.31,51.88
우유 및 그 제품,"요구르트, 액상",65,1.29,0.02,15.23,12.49
우유 및 그 제품,"요구르트, 액상, 저당",45,1.11,0.02,10.38,6.6
우유 및 그 제품,"요구르트, 액상(농후), 딸기맛",85,3.29,2.22,13.49,10.51
우유 및 그 제품,"요구르트, 액상(농후), 플레인",85,3.03,2.96,11.66,6.48
우유 및 그 제품,"요구르트, 액상(농후), 식이섬유 첨가",97,3.19,3.26,13.81,8.98
우유 및 그 제품,"요구르트, 액상(농후), 사과맛, 식이섬유 첨가",109,2.57,2.71,18.91,6.46
우유 및 그 제품,"요구르트, 액상(농후), 저지방, 식이섬유 첨가",74,3.54,1.36,12.08,7.73
우유 및 그 제품,"요구르트, 액상(농후), 플레인, 식이섬유 첨가",87,2.31,3.22,12.3,5.33
우유 및 그 제품,"요구르트, 호상, 딸기맛",95,2.95,2.46,15.53,14.46
우유 및 그 제품,"요구르트, 호상, 망고맛",92,4.55,2.7,12.44,10.53
우유 및 그 제품,"요구르트, 호상, 플레인",86,4.53,3.21,9.69,8.51
우유 및 그 제품,우유,67,3.09,3.85,4.86,4.81
우유 및 그 제품,"우유, 가공우유, 딸기맛",68,2.29,1.12,12.34,8.13
우유 및 그 제품,"우유, 가공우유, 바나나맛",90,2.63,3.02,13.13,9.18
우유 및 그 제품,"우유, 가공우유, 초코맛",71,2.61,1.41,12.14,8.16
우유 및 그 제품,"우유, 가공우유, 커피맛",61,2.44,1.38,9.82,6.86
우유 및 그 제품,"우유, 강화우유, 고칼슘",63,2.98,2.77,6.53,3.85
우유 및 그 제품,"우유, 유당분해우유",66,3.05,3.86,4.73,3.99
우유 및 그 제품,"우유, 저지방우유",46,3.25,1.44,4.96,4.93
우유 및 그 제품,"치즈, 고다",356,24.94,27.44,2.22,2.22
우유 및 그 제품,"치즈, 카망베르",300,19.8,24.26,0.46,0.46
우유 및 그 제품,"치즈, 리코타",159,7.1,11.5,6.7,-
우유 및 그 제품,"치즈, 모차렐라",236,17.34,16.49,3.15,1.06
우유 및 그 제품,"치즈, 모차렐라, 슈레드타입",293,26.6,17.37,5.66,0.64
우유 및 그 제품,"치즈, 브리",334,20.75,27.68,0.45,0.45
우유 및 그 제품,"치즈, 브릭",371,23.24,29.68,2.79,0.51
우유 및 그 제품,"치즈, 블루",353,21.4,28.74,2.34,0.5
우유 및 그 제품,"치즈, 체다",298,18.76,21.3,6.17,0.24
우유 및 그 제품,"치즈, 카테지",99,13.3,4.5,1.9,0.5
우유 및 그 제품,"치즈, 크림",350,6.15,34.44,5.52,3.76
우유 및 그 제품,"치즈, 파르메산(파마산)",420,28.42,27.84,13.91,0.07
우유 및 그 제품,"커피크리머, 가루",514,1.57,29.11,62.2,4.29
우유 및 그 제품,"커피크리머, 액상, 식물성지방",244,4.3,24.8,1.8,-1.8
우유 및 그 제품,"커피크리머, 액상, 유지방",205,5.2,18.3,5.5,-1.5
우유 및 그 제품,"크림, 생크림",368,2.03,37.81,4.98,0
우유 및 그 제품,"크림, 휘핑, 동물성",354,2.01,35.55,6.43,0
우유 및 그 제품,"크림, 휘핑, 식물성",268,0.11,21.76,17.96,0
유지류,고추기름,919,0.02,99.8,0,0
유지류,닭기름,900,0,99.8,0,0
유지류,돼지기름,915,0,99.38,0.58,0
유지류,들기름,920,0,99.92,0.08,0
유지류,땅콩 버터,658,25.8,51.91,18.9,9.41
유지류,"땅콩 버터, 청크",589,24.06,49.94,21.57,8.41
유지류,"땅콩 버터, 크림",598,22.21,51.36,22.31,10.49
유지류,땅콩기름,884,0,100,0,0
유지류,마가린,714,0.2,72.41,12.06,0
유지류,면실유,883,0,100,0,-
유지류,"버터, 가염",760,0.59,82.04,1.46,0.5
유지류,"버터, 무가염",760,0.52,81,4.11,0.66
유지류,복숭아씨기름,911,0.5,98.9,0.3,-
유지류,쇠기름,869,0.2,99.8,0,-
유지류,쇼트닝,917,0,99.52,0.48,0
유지류,쌀겨기름(미강유),921,0,99.95,0.05,0
유지류,아마씨유,884,0.11,99.98,0,0
유지류,아몬드유,884,0,100,0,0
유지류,아보카도유,917,0,99.52,0.48,0
유지류,연어기름,902,0,100,0,-
유지류,옥수수기름,919,0,99.74,0.17,0
유지류,올리브유,921,0,100,0,0
유지류,유채씨기름,920,0.02,99.85,0.1,0
유지류,잇꽃씨기름,892,0,100,0,-
유지류,참기름,920,0,99.84,0.13,0
유지류,코코넛유,918,0,99.67,0.33,0
유지류,콩기름,921,0,99.96,0,0
유지류,팜유,917,0,99.56,0.44,0
유지류,포도씨유,920,0,99.93,0.01,0
유지류,해바라기유,918,0,99.68,0.28,0
유지류,호두유,917,0,99.57,0.39,0
유지류,혼합식물성유,886,0,100,0,-
차류,감잎차,0,0.02,0.03,0,0
차류,"결명자차, 말린것",390,19.07,6.57,63.78,2.77
차류,결명자차,0,0,0,0.04,0
차류,"계피차, 가루",357,0,1.4,89,-
차류,"구기자차, 말린것",384,14.6,10.7,57.2,-
차류,구기자차,1,0,0,0.13,0.02
차류,"구절초차, 말린것",345,11.1,1.3,72.1,-
차류,"국화차, 말린것",358,14.5,2.3,69.9,-
차류,국화차,0,0,0,0.03,0
차류,"녹차, 가루",379,22.37,2.47,66.91,-
차류,"녹차, 말린것",388,26.66,2.73,64.17,0
차류,"녹차, 인동녹차, 말린것",329,16.8,1,63.3,-
차류,"녹차, 장군차, 말린것",361,28,1,59.9,-
차류,녹차,2,0.05,0,0.4,0
차류,"녹차, 현미",1,0.02,0,0.15,0
차류,"녹차라테, 가루",466,5.28,17.16,72.5,28.9
차류,"녹차라떼, 가루, 물에 탄것",81,0.86,3.23,12.08,4.93
차류,다래나무순차,1,0.1,0,0.1,-
차류,대추차,75,0.12,0.44,17.75,12.4
차류,도라지차,22,0.3,-,5.1,-
차류,"두충차, 가루",354,14.3,3.8,67.9,-
차류,둥굴레차,1,0,0.01,0.27,0
차류,민들레차,0,0.01,0,0.05,0.05
차류,보리차,0,0,0,0.07,0
차류,보이차,0,0.12,0,0,0.05
차류,사과차,167,0.1,0,41.6,-
차류,"상지차, 말린것",360,6,2.4,78.6,-
차류,"생강차, 가루",353,0.1,0.2,90.7,-
차류,생강청,246,0.1,0.65,59.9,57.61
차류,"쌍화차, 가루",411,1.64,3.81,92.61,42.6
차류,"쑥차, 말린것",338,26.3,0.8,56.4,-
차류,야콘차,98,0.6,0,24,-
차류,"오미자차, 말린것",371,16.3,7,60.8,-
차류,옥수수수염차,1,0.08,0,0.22,0
차류,우롱차,0,0,0,0.07,0
차류,"우롱차, 캔",0,0,0,0.1,-
차류,유자청,251,0.39,0.1,62.03,58.81
차류,유자차,30,0.04,0.01,7.51,6.51
차류,"유자차, 고형물 포함",73,0.03,0.01,18.08,13.61
차류,"율무차, 가루",463,8.57,17.17,68.56,23.46
차류,"인삼차, 과립차, 가루",397,0.89,0.78,96.52,82.5
차류,"인삼차, 과립차, 가루, 물에 탄것",17,0.03,0,4.23,3.57
차류,"치커리차, 말린것",369,7.3,0.2,84.6,-
차류,카모마일차,1,0,0,0.2,0
차류,"커피, 아메리카노(2샷)",2,0.02,0.02,0.48,0.01
차류,"커피, 에스프레소",22,0.2,0.22,4.93,0.04
차류,"커피, 원두",4,0.2,Tr,0.7,0
차류,"커피, 캔",38,0.81,0.12,8.34,7.06
차류,"커피, 커피가루, 디카페인",351,11.6,0.2,76,0
차류,"커피, 커피가루, 인스턴트",348,19.81,0.49,66.06,0
차류,"커피, 커피가루, 물에 탄것(중량 1g)",4,0.2,0.01,0.7,0
차류,"커피, 커피가루, 설탕, 인스턴트",374,6.6,0.17,88.65,62.33
차류,"커피, 커피가루, 설탕, 물에 탄것(중량 2.7g)",17,0.18,0,3.98,1.68
차류,"커피, 커피가루, 설탕, 크림, 인스턴트",426,3.59,8.54,83.8,49.52
차류,"커피, 커피가루, 설탕, 크림, 물에 탄것(중량 12g)",51,0.43,1.03,10.06,5.94
차류,"카페라테, 가루, 인스턴트",497,6.88,25.11,60.8,24
차류,"카페라테, 가루, 물에 탄것(중량 14.2g)",84,1.77,3.54,11.27,3.38
차류,"코코아, 가루",268,22.85,20.06,43.63,0.49
차류,"코코아, 밀크코코아, 가루",423,8.26,9.45,74.63,55.67
차류,"코코아, 밀크코코아, 가루, 물에 탄것",83,1.68,1.77,15.19,11.04
차류,헛개 음료,1,0,0,0.26,0.05
차류,"홍삼차, 가루",382,1.3,0.7,95.8,-
차류,홍삼 음료,40,0.28,0.24,9.27,6.32
차류,홍차,2,0.23,0.04,0.26,0.03
차류,"홍차, 레몬, 가루",398,0.18,0.05,99.19,94.73
차류,"홍차, 레몬",33,-,-,8.3,-
차류,"홍차, 복숭아, 가루",397,0.32,0.05,98.46,94.93
차류,"홍차, 복숭아, 캔",30,0,0,7.59,6.27
차류,"홍차, 밀크티, 캔",35,0.62,0.6,6.85,5.75
음료류,레모네이드,38,0,0,9.56,8.71
음료류,매실 음료,44,0.06,0.01,11.02,9.85
음료류,생수,0,0,0,0,0
음료류,"셰이크, 딸기맛",113,3.4,2.8,18.9,-
음료류,"셰이크, 바닐라맛",148,3.37,6.52,19.59,13.63
음료류,"셰이크, 초콜릿맛",119,3.05,2.7,21.15,20.85
음료류,"수정과, 캔",33,0.04,0.04,8.04,8.04
음료류,"식초 음료, 석류",93,0.2,0.08,22.82,21.95
음료류,"식초 음료, 흑초",25,1.11,0.01,5.03,4.12
음료류,"식혜, 캔",32,0.06,0,7.91,5.94
음료류,쌀 음료,55,0.14,0.9,11.52,5.74
음료류,"이온 음료, 레몬향",37,0,0,9.16,5.62
음료류,"젖산 음료, 복숭아맛",36,0.21,0.01,8.85,7.32
음료류,채소 주스,39,0.86,0.05,8.66,7.13
음료류,"채소 주스, 녹즙",28,0.99,0.11,5.67,1.88
음료류,"탄산 음료, 레몬소다",44,0,0,10.88,9.19
음료류,"탄산 음료, 보리소다",47,0,0,11.77,9.73
음료류,"탄산 음료, 비타민 함유",37,0.03,0.02,9.17,7.34
음료류,"탄산 음료, 사이다",40,0,0,9.98,8.81
음료류,"탄산 음료, 소다수",0,0,0,0,0
음료류,"탄산 음료, 오렌지소다",48,0,0,12.08,10.66
음료류,"탄산 음료, 요구르트소다",47,0,0,11.74,9.42
음료류,"탄산 음료, 저칼로리콜라",2,0.11,0.03,0.29,0
음료류,"탄산 음료, 진저에일",34,0,0,8.76,8.9
음료류,"탄산 음료, 카페인 함유",38,0.34,0.03,9.15,9.13
음료류,"탄산 음료, 콜라",38,0,0,9.46,9.03
음료류,"탄산 음료, 파인애플소다",45,0,0.1,11.3,-
음료류,"탄산 음료, 포도소다",52,0,0,13.07,11.17
음료류,탄산수,0,0,0,0.04,0
음료류,"혼합 음료, 꿀 함유",42,0.01,0,10.47,9.83
음료류,"혼합 음료, 비타민C 함유",56,0,0.01,13.89,5.69
음료류,"혼합 음료, 타우린 함유",41,1.65,0.03,8.54,8.18
음료류,토닉워터,34,0,0,8.8,8.8
주류,"고량주, 알코올 50%",355,0,0,0,0
주류,돌복숭아주,35,0.1,0.6,7.2,-
주류,드라이진,280,0,Tr,0.1,-
주류,럼,237,0,Tr,0.1,-
주류,"막걸리, 알코올 6%",54,0.98,0.15,1.56,0.52
주류,매실주,155,0.1,Tr,20.7,-
주류,"맥주, 알코올 4.5%",46,0.21,0.01,3.27,0.17
주류,"맥주, 흑맥주, 알코올 4.2%",45,0.4,Tr,3.6,-
주류,"보드카, 알코올 40%",237,0,0,Tr,-
주류,"복분자주, 알코올 15%",137,0.12,0,7.49,5.38
주류,"브랜디, 알코올 43%",234,0,0,0,-
주류,"샴페인, 알코올 6%",45,0,0,0.5,-
주류,"소주, 알코올 17.8%",127,0,0,0.08,0
주류,"소주, 알코올 25%",178,0,0,0,-
주류,"오가피주, 알코올 13%",107,1.7,-,1.9,-
주류,"위스키, 알코올 40%",284,0.03,0,0.07,0.02
주류,"청주, 알코올 16%",132,0.41,0,4.24,3.11
주류,"칵테일, 다이키리",125,0,0,15.7,-
주류,"칵테일, 위스키사워, 알코올 16.8%",149,0,0.03,13.17,-
주류,"칵테일, 테킬라썬라이즈",110,0.3,0.1,11.3,-
주류,"칵테일, 페퍼민트, 알코올 20%",300,0,0,37.6,-
주류,"칵테일, 피냐콜라다, 알코올 9.9%",237,0.6,7.6,27.6,-
주류,"포도주, 백포도주, 무스카데",82,0.07,0,5.23,-
주류,"포도주, 백포도주, 샤르도네",84,0.07,0,2.16,0.96
주류,"포도주, 백포도주, 쇼비뇽블랑",81,0.07,0,2.05,-
주류,"포도주, 백포도주, 알코올 12%",96,0.2,0,2.4,-
주류,"포도주, 적포도주, 알코올 12%",105,0.2,0,4.8,-
주류,"포도주, 적포도주, 알코올 13%",101,0.21,0,1.85,0.02
조미료류,"간장, 개량, 양조",103,9.15,0,16.54,0
조미료류,"간장, 개량, 산분해",54,7.41,0.19,5.59,2.78
조미료류,"간장, 재래",34,5.92,0.03,2.47,0.29
조미료류,"간장, 절임소스",125,1.89,0.05,29.28,26.58
조미료류,"강황, 가루",331,6.66,3.21,74.34,3.3
조미료류,겨자 페이스트,296,8.01,12.7,37.36,19.5
조미료류,"겨자, 가루",413,18.35,22.68,49.97,5.5
조미료류,"계피, 가루",349,3.63,1.15,80.93,1.93
조미료류,"고기 소스, 통조림",96,3.8,5,10.1,-8.4
조미료류,"고추냉이, 가루",299,29.94,3.45,55.1,30.51
조미료류,"고추냉이, 페이스트",148,3.03,1.58,35.81,3.18
조미료류,"고추장, 개량",205,3.66,1.38,51.76,21.84
조미료류,"고추장, 재래",163,6.06,2.68,35.24,14.7
조미료류,고춧가루,319,13.29,8.4,60.62,17.45
조미료류,"골든세이지, 말린것",385,1.6,9.3,73.6,-
조미료류,굴 소스,117,2.07,0.05,27.14,20.64
조미료류,낫토,181,17.24,8.47,9.95,0.44
조미료류,데리야끼 소스,152,1.82,0.1,36.07,26.34
조미료류,돼지불고기 양념,180,3.03,0.7,40.39,36.22
조미료류,"된장, 개량",193,13.73,7.25,18.94,5.45
조미료류,"된장, 개량, 찌개용",173,12.5,5.59,18.5,5.4
조미료류,"된장, 보리",164,10.9,2.1,25.3,-
조미료류,"된장, 재래",142,13.6,6.89,7.26,0.41
조미료류,두반장,94,3.04,2.41,15.05,7.63
조미료류,라면 건더기 스프,327,20.38,1.34,58.35,21.08
조미료류,"라면 건더기 스프, 용기라면",335,13.54,1.47,66.88,22.62
조미료류,"라면 건더기 스프, 짜장라면",360,20.92,4.6,58.77,31.17
조미료류,라면 스프,255,14.82,2.53,43.19,12.45
조미료류,"라면 스프, 용기라면",273,14.51,3.53,45.86,12.5
조미료류,"라면 스프, 짜장라면",350,13.28,5.68,61.41,21.71
조미료류,"라면 스프, 짜장라면, 조미유",899,0,99.85,0.13,0
조미료류,"라벤더, 말린것",330,12.6,8.7,63.3,-
조미료류,"레몬그라스(시트로넬라), 생것",99,1.82,0.49,25.31,-
조미료류,"로즈메리, 말린것",331,4.88,15.22,64.06,-
조미료류,"마늘, 가루",349,18.62,0.98,66.44,2.87
조미료류,"마라 육수, 농축",415,5.15,39.24,10.4,3.23
조미료류,마라 육수,65,0.61,6.47,0.97,0.27
조미료류,마요네즈,682,0.95,72.56,6.39,1.55
조미료류,"마요네즈, 저칼로리",341,0.89,31.97,12.35,3.56
조미료류,맛술,146,0.3,0.3,35.5,-
조미료류,머스타드 소스,69,4.1,3,6.39,0.73
조미료류,"머스타드 소스, 씨겨자",138,7.68,6.88,11.44,2.43
조미료류,미소,187,11.71,6.03,21.84,5.55
조미료류,"민트, 말린것",294,17.5,6.1,56.2,-
조미료류,"애플민트, 생것",27,2.84,0.44,4.66,0
조미료류,바비큐 소스,143,1.38,0.54,33.08,25.97
조미료류,발사믹 소스,182,0.67,0.02,44.86,37.03
조미료류,"뽕잎, 가루",299,18.6,2.64,64.84,7.14
조미료류,사프란,310,11.43,5.85,65.37,-
조미료류,"산초, 가루",302,9.66,4.01,68.57,0
조미료류,"샐러드 드레싱, 사우전드아일랜드",287,1,23.23,18.44,10.79
조미료류,"샐러드 드레싱, 오리엔탈",189,2.75,8.73,24.79,23.55
조미료류,"샐러드 드레싱, 이탈리안",155,0.33,9.54,16.92,9.44
조미료류,"샐러드 드레싱, 코울슬로",486,0.47,47.46,14.32,12.8
조미료류,"샐러드 드레싱, 프렌치",419,0.87,39.07,18.79,17.43
조미료류,생강 페이스트,41,0.7,0.6,8.6,-1.4
조미료류,"생강, 가루",367,12.55,3.29,71.74,2.27
조미료류,"소금, 가공염, 맛소금",27,4.42,0.04,2.21,0
조미료류,"소금, 가공염, 죽염",0,0.01,0.01,0,0
조미료류,"소금, 가공염, 퉁퉁마디(함초)",21,0,0.01,5.17,0
조미료류,"소금, 정제염",2,0,0.01,0.39,0
조미료류,"소금, 천일염",20,0.03,0,4.95,0
조미료류,"소금, 천일염, 가는소금",24,0.06,0,5.99,0
조미료류,"소금, 천일염, 굵은소금",16,0,0,3.91,0
조미료류,"소금, 구운소금",0,0,0.01,0.69,0
조미료류,"소금, 천일염, 소금꽃",21,0,0,5.3,-
조미료류,"소금, 천일염, 토판염",16,0,0,4.1,-
조미료류,"소금, 프랑스, 소금꽃",11,0,0,2.8,-
조미료류,"소금, 프랑스, 토판염",16,0,0,4,-
조미료류,소불고기 양념,181,2.17,0.01,42.98,28.19
조미료류,수끼 소스,109,2.61,1.19,22.07,17.36
조미료류,"수끼 소스, 된장",190,2.46,1.92,40.84,14.87
조미료류,"수끼 소스, 토마토",117,1.53,0.27,27.16,13.85
조미료류,스리라차 소스,77,1.59,0.63,16.22,13.67
조미료류,"스파게티 소스, 크림, 병조림",188,2.41,17.23,5.95,1.8
조미료류,"스파게티 소스, 토마토, 병조림",73,1.52,2.46,11.2,6.1
조미료류,"식초, 감식초",10,1.62,0,0.9,0
조미료류,"식초, 발사믹",165,0.62,0.04,40.42,33.67
조미료류,"식초, 배식초",29,0.12,0.08,7.08,0.21
조미료류,"식초, 사과식초",19,0.1,0.03,4.71,2.21
조미료류,"식초, 쌀식초",46,0.2,0,7.4,-
조미료류,"식초, 양조",1,0.02,0,0.34,0
조미료류,"식초, 포도식초",22,0.1,Tr,1.2,-
조미료류,"식초, 현미식초",22,0.11,0,5.45,3
조미료류,쌈장,240,9.88,4.81,39.18,21.08
조미료류,양념닭 소스,200,1.26,0.24,48.27,25.42
조미료류,"양파, 가루",354,8.47,0.8,78.16,36.4
조미료류,양파시즈닝,372,7.98,7.8,67.59,37.19
조미료류,"오레가노, 말린것",265,9,4.28,68.92,4.09
조미료류,"올스파이스, 가루",364,5.6,5.6,75.2,-
조미료류,우동 건더기 스프,514,9.32,28.57,55.03,5.27
